year,commodity,port,value,type,unit,quantity,path_id,origin,destination,dest_lat,dest_lang,origin_lat,origin_lang
1809,Copper,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1809,Copper,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1809,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1809,Iron,Bengal,25371,export,cwts,26930,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1809,Iron,Madras,3458,export,cwts,4000,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1809,Iron,Bombay,25639,export,cwts,27543,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1809,Iron,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1809,Iron,Benkulen,1975,export,cwts,2000,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1809,Iron,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1809,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1809,Iron,Penang,5690,export,cwts,6000,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1809,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1809,Lead,Bengal,25173,export,cwts,16003,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1809,Lead,Madras,3045,export,cwts,2001,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1809,Lead,Bombay,12166,export,cwts,7993,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1809,Lead,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1809,Lead,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1809,Lead,China,54797,export,cwts,36001,14,London,China,51.5072,-0.1276,35.8617,104.1954
1809,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1809,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1809,Long Ells,Bengal,9795,export,pieces,3640,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1809,Long Ells,Madras,0,export,pieces,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1809,Long Ells,Bombay,7610,export,pieces,3210,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1809,Long Ells,St_Helena,0,export,pieces,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1809,Long Ells,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1809,Long Ells,China,587723,export,pieces,238840,14,London,China,51.5072,-0.1276,35.8617,104.1954
1809,Long Ells,Angola,0,export,pieces,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1809,Long Ells,Penang,893,export,pieces,400,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1809,Long Ells,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1809,General Merchandise,Bengal,173459,export,N/A,173459,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1809,General Merchandise,Madras,64485,export,N/A,64485,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1809,General Merchandise,Bombay,81205,export,N/A,81205,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1809,General Merchandise,St_Helena,24568,export,N/A,24568,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1809,General Merchandise,Benkulen,6351,export,N/A,6351,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1809,General Merchandise,China,2349,export,N/A,2349,14,London,China,51.5072,-0.1276,35.8617,104.1954
1809,General Merchandise,Madagascar,0,export,N/A,0,18,London,Madagascar,51.5072,-0.1276,-18.7669,46.8691
1809,General Merchandise,Mocha,0,export,N/A,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1809,General Merchandise,Madeira,0,export,N/A,0,20,London,Madeira,51.5072,-0.1276,32.7607,-16.9595
1809,General Merchandise,Angola,0,export,N/A,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1809,General Merchandise,Penang,39287,export,N/A,39287,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1809,General Merchandise,Cape,0,export,N/A,0,21,London,Cape,51.5072,-0.1276,-33.9249,18.4241
1809,General Merchandise,Java,0,export,N/A,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1809,General Merchandise,Singapore,0,export,N/A,0,22,London,Singapore,51.5072,-0.1276,1.3521,103.8198
1809,Silver,Bengal,0,export,ozs,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1809,Silver,Madras,0,export,ozs,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1809,Silver,Bombay,0,export,ozs,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1809,Silver,St_Helena,0,export,ozs,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1809,Silver,Mocha,0,export,ozs,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1809,Silver,Benkulen,0,export,ozs,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1809,Silver,Canton,0,export,ozs,0,23,London,Canton,51.5072,-0.1276,23.1291,113.2644
1809,Stuffs,Bengal,7659,export,pieces,11066,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1809,Stuffs,Madras,929,export,pieces,496,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1809,Stuffs,Bombay,5994,export,pieces,937,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1809,Stuffs,St_Helena,217,export,pieces,40,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1809,Stuffs,Benkulen,588,export,pieces,325,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1809,Stuffs,China,158815,export,pieces,26264,14,London,China,51.5072,-0.1276,35.8617,104.1954
1809,Stuffs,Penang,5194,export,pieces,3480,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1809,Stuffs,Persia,0,export,pieces,0,24,London,Persia,51.5072,-0.1276,32.4279,53.688
1809,Stuffs,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1809,Tin,Bengal,3317,export,cwts,804,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1809,Tin,Madras,0,export,cwts,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1809,Tin,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1809,Tin,China,66005,export,cwts,16001,14,London,China,51.5072,-0.1276,35.8617,104.1954
1809,Tea,China,551878,import,lbs,9094386,6,China,London,35.8617,104.1954,51.5072,-0.1276
1809,Textiles,Bengal,220185,import,pieces,276969,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1809,Textiles,Madras,222620,import,pieces,292873,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1809,Textiles,Bombay,52680,import,pieces,120297,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1809,Textiles,China,21898,import,pieces,102750,6,China,London,35.8617,104.1954,51.5072,-0.1276
1810,Broadcloth,Bengal,53482,export,cloths,2834,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Broadcloth,Madras,17411,export,cloths,872,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Broadcloth,Bombay,78965,export,cloths,4356,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Broadcloth,St_Helena,488,export,cloths,21,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1810,Broadcloth,Benkulen,1437,export,cloths,90,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,Broadcloth,China,137236,export,cloths,5921,14,London,China,51.5072,-0.1276,35.8617,104.1954
1810,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1810,Broadcloth,Penang,7159,export,cloths,348,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1810,Broadcloth,Java,0,export,cloths,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1810,Coin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Coin,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Coin,Madras,25777,export,cwts,2817,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Coin,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,Copper,Bengal,65898,export,cwts,7374,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Copper,Madras,4337,export,cwts,640,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Copper,Bombay,56262,export,cwts,6251,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1810,Copper,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,Copper,China,3586,export,cwts,400,14,London,China,51.5072,-0.1276,35.8617,104.1954
1810,Copper,Penang,3594,export,cwts,398,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1810,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1810,Iron,Bengal,28524,export,cwts,32170,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Iron,Madras,793,export,cwts,960,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Iron,Bombay,31076,export,cwts,35000,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Iron,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1810,Iron,Benkulen,1853,export,cwts,2000,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,Iron,China,830,export,cwts,1000,14,London,China,51.5072,-0.1276,35.8617,104.1954
1810,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1810,Iron,Penang,8222,export,cwts,10011,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1810,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1810,Lead,Bengal,28077,export,cwts,15707,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Lead,Madras,3587,export,cwts,2001,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Lead,Bombay,14336,export,cwts,8002,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Lead,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1810,Lead,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,Lead,China,79397,export,cwts,44304,14,London,China,51.5072,-0.1276,35.8617,104.1954
1810,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1810,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1810,Long Ells,Bengal,2478,export,pieces,1030,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Long Ells,Madras,14937,export,pieces,4400,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Long Ells,Bombay,0,export,pieces,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Long Ells,St_Helena,0,export,pieces,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1810,Long Ells,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,Long Ells,China,515030,export,pieces,208760,14,London,China,51.5072,-0.1276,35.8617,104.1954
1810,Long Ells,Angola,0,export,pieces,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1810,Long Ells,Penang,303,export,pieces,100,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1810,Long Ells,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1810,General Merchandise,Bengal,162025,export,N/A,162025,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,General Merchandise,Madras,86758,export,N/A,86758,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,General Merchandise,Bombay,95569,export,N/A,95569,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,General Merchandise,St_Helena,40817,export,N/A,40817,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1810,General Merchandise,Benkulen,548,export,N/A,548,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,General Merchandise,China,3092,export,N/A,3092,14,London,China,51.5072,-0.1276,35.8617,104.1954
1810,General Merchandise,Madagascar,0,export,N/A,0,18,London,Madagascar,51.5072,-0.1276,-18.7669,46.8691
1810,General Merchandise,Mocha,0,export,N/A,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1810,General Merchandise,Madeira,0,export,N/A,0,20,London,Madeira,51.5072,-0.1276,32.7607,-16.9595
1810,General Merchandise,Angola,0,export,N/A,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1810,General Merchandise,Penang,13216,export,N/A,13216,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1810,General Merchandise,Cape,0,export,N/A,0,21,London,Cape,51.5072,-0.1276,-33.9249,18.4241
1810,General Merchandise,Java,0,export,N/A,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1810,General Merchandise,Singapore,0,export,N/A,0,22,London,Singapore,51.5072,-0.1276,1.3521,103.8198
1810,Silver,Bengal,0,export,ozs,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Silver,Madras,0,export,ozs,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Silver,Bombay,0,export,ozs,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Silver,St_Helena,0,export,ozs,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1810,Silver,Mocha,0,export,ozs,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1810,Silver,Benkulen,0,export,ozs,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,Silver,Canton,0,export,ozs,0,23,London,Canton,51.5072,-0.1276,23.1291,113.2644
1810,Stuffs,Bengal,1810,export,pieces,3321,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Stuffs,Madras,3834,export,pieces,1684,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Stuffs,Bombay,6850,export,pieces,2252,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Stuffs,St_Helena,483,export,pieces,102,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1810,Stuffs,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1810,Stuffs,China,167501,export,pieces,23834,14,London,China,51.5072,-0.1276,35.8617,104.1954
1810,Stuffs,Penang,5565,export,pieces,2550,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1810,Stuffs,Persia,1143,export,pieces,318,24,London,Persia,51.5072,-0.1276,32.4279,53.688
1810,Stuffs,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1810,Tin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1810,Tin,Madras,0,export,cwts,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1810,Tin,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1810,Tin,China,31220,export,cwts,7568,14,London,China,51.5072,-0.1276,35.8617,104.1954
1810,Tea,China,1202100,import,lbs,19100077,6,China,London,35.8617,104.1954,51.5072,-0.1276
1810,Textiles,Bengal,18097,import,pieces,9188,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1810,Textiles,Madras,7194,import,pieces,9310,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1810,Textiles,Bombay,12865,import,pieces,28364,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1810,Textiles,China,43920,import,pieces,194880,6,China,London,35.8617,104.1954,51.5072,-0.1276
1811,Broadcloth,Bengal,64422,export,cloths,3255,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Broadcloth,Madras,24722,export,cloths,1068,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Broadcloth,Bombay,90937,export,cloths,4480,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Broadcloth,St_Helena,430,export,cloths,11,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1811,Broadcloth,Benkulen,4232,export,cloths,187,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,Broadcloth,China,153289,export,cloths,6471,14,London,China,51.5072,-0.1276,35.8617,104.1954
1811,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1811,Broadcloth,Penang,7398,export,cloths,407,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1811,Broadcloth,Java,0,export,cloths,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1811,Coin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Coin,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Coin,Madras,5334,export,cwts,500,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Coin,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,Copper,Bengal,123859,export,cwts,14791,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Copper,Madras,1647,export,cwts,185,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Copper,Bombay,81378,export,cwts,9490,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1811,Copper,Benkulen,1594,export,cwts,180,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,Copper,China,1591,export,cwts,180,14,London,China,51.5072,-0.1276,35.8617,104.1954
1811,Copper,Penang,1783,export,cwts,201,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1811,Copper,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1811,Iron,Bengal,30984,export,cwts,36409,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Iron,Madras,2718,export,cwts,3141,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Iron,Bombay,18725,export,cwts,22030,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Iron,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1811,Iron,Benkulen,1815,export,cwts,2000,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,Iron,China,3473,export,cwts,4000,14,London,China,51.5072,-0.1276,35.8617,104.1954
1811,Iron,Angola,0,export,cwts,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1811,Iron,Penang,6829,export,cwts,8200,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1811,Iron,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1811,Lead,Bengal,26219,export,cwts,14003,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Lead,Madras,11238,export,cwts,6002,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Lead,Bombay,18723,export,cwts,9999,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Lead,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1811,Lead,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,Lead,China,44946,export,cwts,24003,14,London,China,51.5072,-0.1276,35.8617,104.1954
1811,Lead,Penang,0,export,cwts,0,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1811,Lead,Java,0,export,cwts,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1811,Long Ells,Bengal,2852,export,pieces,1090,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Long Ells,Madras,4294,export,pieces,1080,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Long Ells,Bombay,25155,export,pieces,7620,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Long Ells,St_Helena,0,export,pieces,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1811,Long Ells,Benkulen,0,export,pieces,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,Long Ells,China,556715,export,pieces,210900,14,London,China,51.5072,-0.1276,35.8617,104.1954
1811,Long Ells,Angola,0,export,pieces,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1811,Long Ells,Penang,607,export,pieces,200,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1811,Long Ells,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1811,General Merchandise,Bengal,149836,export,N/A,149836,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,General Merchandise,Madras,130016,export,N/A,130016,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,General Merchandise,Bombay,113444,export,N/A,113444,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,General Merchandise,St_Helena,33996,export,N/A,33996,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1811,General Merchandise,Benkulen,2874,export,N/A,2874,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,General Merchandise,China,3029,export,N/A,3029,14,London,China,51.5072,-0.1276,35.8617,104.1954
1811,General Merchandise,Madagascar,0,export,N/A,0,18,London,Madagascar,51.5072,-0.1276,-18.7669,46.8691
1811,General Merchandise,Mocha,0,export,N/A,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1811,General Merchandise,Madeira,0,export,N/A,0,20,London,Madeira,51.5072,-0.1276,32.7607,-16.9595
1811,General Merchandise,Angola,0,export,N/A,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1811,General Merchandise,Penang,6332,export,N/A,6332,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1811,General Merchandise,Cape,0,export,N/A,0,21,London,Cape,51.5072,-0.1276,-33.9249,18.4241
1811,General Merchandise,Java,0,export,N/A,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1811,General Merchandise,Singapore,0,export,N/A,0,22,London,Singapore,51.5072,-0.1276,1.3521,103.8198
1811,Silver,Bengal,0,export,ozs,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Silver,Madras,0,export,ozs,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Silver,Bombay,0,export,ozs,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Silver,St_Helena,0,export,ozs,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1811,Silver,Mocha,0,export,ozs,0,19,London,Mocha,51.5072,-0.1276,13.3203,43.2473
1811,Silver,Benkulen,0,export,ozs,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,Silver,Canton,0,export,ozs,0,23,London,Canton,51.5072,-0.1276,23.1291,113.2644
1811,Stuffs,Bengal,61,export,pieces,612,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Stuffs,Madras,4658,export,pieces,729,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Stuffs,Bombay,12490,export,pieces,4437,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Stuffs,St_Helena,59,export,pieces,21,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1811,Stuffs,Benkulen,471,export,pieces,250,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1811,Stuffs,China,180492,export,pieces,25420,14,London,China,51.5072,-0.1276,35.8617,104.1954
1811,Stuffs,Penang,4169,export,pieces,1944,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1811,Stuffs,Persia,0,export,pieces,0,24,London,Persia,51.5072,-0.1276,32.4279,53.688
1811,Stuffs,Java,0,export,pieces,0,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1811,Tin,Bengal,0,export,cwts,0,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1811,Tin,Madras,0,export,cwts,0,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1811,Tin,Bombay,0,export,cwts,0,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1811,Tin,China,2471,export,cwts,599,14,London,China,51.5072,-0.1276,35.8617,104.1954
1811,Tea,China,1194497,import,lbs,18230721,6,China,London,35.8617,104.1954,51.5072,-0.1276
1811,Textiles,Bengal,254963,import,pieces,319198,1,Bengal,London,22.5726,88.3639,51.5072,-0.1276
1811,Textiles,Madras,215448,import,pieces,279115,7,Madras,London,13.0827,80.2707,51.5072,-0.1276
1811,Textiles,Bombay,41796,import,pieces,93327,4,Bombay,London,19.076,72.8777,51.5072,-0.1276
1811,Textiles,China,26219,import,pieces,121130,6,China,London,35.8617,104.1954,51.5072,-0.1276
1812,Broadcloth,Bengal,67895,export,cloths,3508,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1812,Broadcloth,Madras,44659,export,cloths,2467,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1812,Broadcloth,Bombay,94176,export,cloths,4785,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1812,Broadcloth,St_Helena,0,export,cloths,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1812,Broadcloth,Benkulen,4049,export,cloths,187,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1812,Broadcloth,China,156521,export,cloths,6450,14,London,China,51.5072,-0.1276,35.8617,104.1954
1812,Broadcloth,Angola,0,export,cloths,0,15,London,Angola,51.5072,-0.1276,-11.2027,17.8739
1812,Broadcloth,Penang,4219,export,cloths,242,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1812,Broadcloth,Java,1358,export,cloths,47,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1812,Copper,Bengal,156006,export,cwts,21291,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1812,Copper,Madras,4486,export,cwts,597,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1812,Copper,Bombay,51739,export,cwts,7048,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1812,Copper,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1812,Copper,Benkulen,752,export,cwts,100,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
1812,Copper,China,0,export,cwts,0,14,London,China,51.5072,-0.1276,35.8617,104.1954
1812,Copper,Penang,4301,export,cwts,597,16,London,Penang,51.5072,-0.1276,5.4141,100.3288
1812,Copper,Java,3006,export,cwts,399,17,London,Java,51.5072,-0.1276,-7.6145,110.7122
1812,Iron,Bengal,31207,export,cwts,37337,9,London,Bengal,51.5072,-0.1276,22.5726,88.3639
1812,Iron,Madras,8732,export,cwts,8843,10,London,Madras,51.5072,-0.1276,13.0827,80.2707
1812,Iron,Bombay,14803,export,cwts,16428,11,London,Bombay,51.5072,-0.1276,19.076,72.8777
1812,Iron,St_Helena,0,export,cwts,0,12,London,St_Helena,51.5072,-0.1276,-15.965,-5.7089
1812,Iron,Benkulen,0,export,cwts,0,13,London,Benkulen,51.5072,-0.1276,-3.7928,102.2608
